date,world,pdp,purchases
2025-02-18,e-u&r,70.0,0.0
2025-02-18,gr,1117.0,22.0
2025-02-18,grav,729.0,4.0
2025-02-18,mtn,2089.0,1.0
2025-02-18,rd,1208.0,6.0
2025-02-18,na,109.0,6.0
2025-02-18,u&r,110.0,0.0
2025-02-19,e-grav,218.0,1.0
2025-02-19,e-mtn,487.0,0.0
2025-02-19,e-u&r,30.0,0.0
2025-02-19,gr,1232.0,59.0
2025-02-19,grav,942.0,5.0
2025-02-19,mtn,2104.0,6.0
2025-02-19,rd,2268.0,8.0
2025-02-19,na,92.0,9.0
2025-02-19,u&r,106.0,0.0
2025-02-20,e-grav,166.0,1.0
2025-02-20,e-mtn,361.0,1.0
2025-02-20,e-u&r,25.0,0.0
2025-02-20,gr,1087.0,37.0
2025-02-20,grav,762.0,6.0
2025-02-20,mtn,2225.0,2.0
2025-02-20,rd,2193.0,8.0
2025-02-20,na,113.0,11.0
2025-02-20,u&r,175.0,0.0
2025-02-21,e-grav,155.0,1.0
2025-02-21,e-mtn,440.0,1.0
2025-02-21,e-u&r,48.0,0.0
2025-02-21,gr,1018.0,23.0
2025-02-21,grav,1879.0,3.0
2025-02-21,mtn,1853.0,0.0
2025-02-21,rd,2316.0,8.0
2025-02-21,na,91.0,7.0
2025-02-21,u&r,164.0,0.0
2025-02-22,e-grav,146.0,0.0
2025-02-22,e-mtn,447.0,0.0
2025-02-22,e-u&r,31.0,0.0
2025-02-22,gr,1067.0,24.0
2025-02-22,grav,1079.0,7.0
2025-02-22,mtn,1804.0,3.0
2025-02-22,rd,2279.0,11.0
2025-02-22,na,81.0,10.0
2025-02-22,u&r,132.0,0.0
2025-02-23,e-grav,260.0,1.0
2025-02-23,e-mtn,456.0,1.0
2025-02-23,e-u&r,33.0,0.0
2025-02-23,gr,967.0,23.0
2025-02-23,grav,104.0,5.0
2025-02-23,mtn,1920.0,4.0
2025-02-23,rd,2277.0,8.0
2025-02-23,na,76.0,4.0
2025-02-23,u&r,107.0,0.0
2025-02-24,e-grav,249.0,1.0
2025-02-24,e-mtn,562.0,0.0
2025-02-24,e-u&r,41.0,0.0
2025-02-24,gr,1288.0,58.0
2025-02-24,grav,132.0,5.0
2025-02-24,mtn,2647.0,3.0
2025-02-24,rd,1397.0,11.0
2025-02-24,na,117.0,11.0
2025-02-24,u&r,137.0,0.0
2025-02-25,e-grav,248.0,0.0
2025-02-25,e-mtn,588.0,1.0
2025-02-25,e-u&r,57.0,0.0
2025-02-25,gr,1424.0,51.0
2025-02-25,grav,1047.0,3.0
2025-02-25,mtn,2229.0,4.0
2025-02-25,rd,2509.0,16.0
2025-02-25,na,134.0,14.0
2025-02-25,u&r,138.0,0.0
2025-02-26,e-grav,250.0,0.0
2025-02-26,e-mtn,470.0,1.0
2025-02-26,e-u&r,68.0,0.0
2025-02-26,gr,1081.0,41.0
2025-02-26,grav,1152.0,8.0
2025-02-26,mtn,2257.0,5.0
2025-02-26,rd,1627.0,14.0
2025-02-26,na,127.0,14.0
2025-02-26,u&r,182.0,0.0
2025-02-27,e-grav,286.0,0.0
2025-02-27,e-mtn,567.0,0.0
2025-02-27,e-u&r,81.0,0.0
2025-02-27,gr,1088.0,38.0
2025-02-27,grav,1128.0,4.0
2025-02-27,mtn,2249.0,2.0
2025-02-27,rd,1916.0,13.0
2025-02-27,na,124.0,11.0
2025-02-27,u&r,115.0,0.0
2025-02-28,e-grav,296.0,1.0
2025-02-28,e-mtn,532.0,0.0
2025-02-28,e-u&r,39.0,0.0
2025-02-28,gr,1176.0,28.0
2025-02-28,grav,1101.0,7.0
2025-02-28,mtn,2157.0,0.0
2025-02-28,rd,1589.0,9.0
2025-02-28,na,115.0,6.0
2025-02-28,u&r,129.0,0.0
2025-03-01,e-grav,219.0,0.0
2025-03-01,e-mtn,415.0,1.0
2025-03-01,e-u&r,35.0,0.0
2025-03-01,gr,921.0,22.0
2025-03-01,grav,1737.0,2.0
2025-03-01,mtn,1883.0,5.0
2025-03-01,rd,1612.0,7.0
2025-03-01,na,93.0,12.0
2025-03-01,u&r,139.0,1.0
2025-03-02,e-grav,261.0,3.0
2025-03-02,e-mtn,544.0,0.0
2025-03-02,e-u&r,61.0,0.0
2025-03-02,gr,1166.0,32.0
2025-03-02,grav,1025.0,5.0
2025-03-02,mtn,2431.0,0.0
2025-03-02,rd,1796.0,8.0
2025-03-02,na,94.0,3.0
2025-03-02,u&r,203.0,0.0
2025-03-03,e-grav,321.0,0.0
2025-03-03,e-mtn,674.0,0.0
2025-03-03,e-u&r,42.0,0.0
2025-03-03,gr,1423.0,40.0
2025-03-03,grav,161.0,4.0
2025-03-03,mtn,2718.0,3.0
2025-03-03,rd,1805.0,7.0
2025-03-03,na,136.0,6.0
2025-03-03,u&r,141.0,1.0
2025-03-04,e-grav,287.0,1.0
2025-03-04,e-mtn,626.0,1.0
2025-03-04,e-u&r,62.0,0.0
2025-03-04,gr,1366.0,22.0
2025-03-04,grav,188.0,5.0
2025-03-04,mtn,2510.0,3.0
2025-03-04,rd,1671.0,6.0
2025-03-04,na,122.0,3.0
2025-03-04,u&r,160.0,1.0
2025-03-05,e-grav,252.0,1.0
2025-03-05,e-mtn,560.0,1.0
2025-03-05,e-u&r,77.0,0.0
2025-03-05,gr,1327.0,47.0
2025-03-05,grav,1043.0,4.0
2025-03-05,mtn,2083.0,6.0
2025-03-05,rd,1451.0,9.0
2025-03-05,na,121.0,8.0
2025-03-05,u&r,132.0,1.0
2025-03-06,e-grav,291.0,0.0
2025-03-06,e-mtn,554.0,0.0
2025-03-06,e-u&r,45.0,0.0
2025-03-06,gr,1208.0,45.0
2025-03-06,grav,1005.0,10.0
2025-03-06,mtn,2087.0,1.0
2025-03-06,rd,1412.0,8.0
2025-03-06,na,142.0,2.0
2025-03-06,u&r,117.0,0.0
2025-03-07,e-grav,279.0,0.0
2025-03-07,e-mtn,486.0,0.0
2025-03-07,e-u&r,47.0,0.0
2025-03-07,gr,1286.0,34.0
2025-03-07,grav,863.0,5.0
2025-03-07,mtn,2119.0,3.0
2025-03-07,rd,1396.0,8.0
2025-03-07,na,141.0,4.0
2025-03-07,u&r,122.0,0.0
2025-03-08,e-grav,244.0,1.0
2025-03-08,e-mtn,511.0,0.0
2025-03-08,e-u&r,70.0,0.0
2025-03-08,gr,1183.0,47.0
2025-03-08,grav,854.0,5.0
2025-03-08,mtn,1737.0,1.0
2025-03-08,rd,1264.0,11.0
2025-03-08,na,435.0,5.0
2025-03-08,u&r,114.0,0.0
2025-03-09,e-grav,283.0,1.0
2025-03-09,e-mtn,504.0,1.0
2025-03-09,e-u&r,58.0,0.0
2025-03-09,gr,1306.0,30.0
2025-03-09,grav,1006.0,9.0
2025-03-09,mtn,2148.0,4.0
2025-03-09,rd,1342.0,11.0
2025-03-09,na,189.0,7.0
2025-03-09,u&r,122.0,0.0
2025-03-10,e-grav,306.0,0.0
2025-03-10,e-mtn,581.0,0.0
2025-03-10,e-u&r,59.0,0.0
2025-03-10,gr,1438.0,37.0
2025-03-10,grav,1140.0,5.0
2025-03-10,mtn,2385.0,4.0
2025-03-10,rd,1711.0,11.0
2025-03-10,na,174.0,8.0
2025-03-10,u&r,134.0,0.0
2025-03-11,e-grav,220.0,0.0
2025-03-11,e-mtn,510.0,0.0
2025-03-11,e-u&r,50.0,0.0
2025-03-11,gr,1295.0,29.0
2025-03-11,grav,882.0,9.0
2025-03-11,mtn,2251.0,4.0
2025-03-11,rd,1625.0,10.0
2025-03-11,na,156.0,9.0
2025-03-11,u&r,142.0,0.0
2025-03-12,e-grav,258.0,0.0
2025-03-12,e-mtn,492.0,0.0
2025-03-12,e-u&r,94.0,0.0
2025-03-12,gr,1247.0,47.0
2025-03-12,grav,825.0,3.0
2025-03-12,mtn,2054.0,2.0
2025-03-12,rd,1352.0,9.0
2025-03-12,na,154.0,8.0
2025-03-12,u&r,160.0,0.0
2025-03-13,e-grav,248.0,1.0
2025-03-13,e-mtn,446.0,0.0
2025-03-13,e-u&r,49.0,0.0
2025-03-13,gr,1264.0,22.0
2025-03-13,grav,795.0,3.0
2025-03-13,mtn,1875.0,4.0
2025-03-13,rd,1353.0,10.0
2025-03-13,na,128.0,3.0
2025-03-13,u&r,99.0,0.0
2025-03-14,e-grav,298.0,0.0
2025-03-14,e-mtn,494.0,0.0
2025-03-14,e-u&r,54.0,0.0
2025-03-14,gr,1145.0,20.0
2025-03-14,grav,865.0,1.0
2025-03-14,mtn,2147.0,3.0
2025-03-14,rd,605.0,14.0
2025-03-14,na,201.0,8.0
2025-03-14,u&r,120.0,0.0
2025-03-15,e-grav,199.0,0.0
2025-03-15,e-mtn,472.0,0.0
2025-03-15,e-u&r,61.0,0.0
2025-03-15,gr,1089.0,26.0
2025-03-15,grav,759.0,4.0
2025-03-15,mtn,2390.0,6.0
2025-03-15,rd,1402.0,11.0
2025-03-15,na,123.0,10.0
2025-03-15,u&r,79.0,0.0
2025-03-16,e-grav,251.0,0.0
2025-03-16,e-mtn,424.0,0.0
2025-03-16,e-u&r,55.0,1.0
2025-03-16,gr,1164.0,33.0
2025-03-16,grav,882.0,8.0
2025-03-16,mtn,1920.0,2.0
2025-03-16,rd,1261.0,6.0
2025-03-16,na,129.0,3.0
2025-03-16,u&r,149.0,0.0
2025-03-17,e-grav,282.0,0.0
2025-03-17,e-mtn,472.0,0.0
2025-03-17,e-u&r,53.0,0.0
2025-03-17,gr,1245.0,30.0
2025-03-17,grav,1002.0,6.0
2025-03-17,mtn,2139.0,2.0
2025-03-17,rd,1688.0,9.0
2025-03-17,na,128.0,3.0
2025-03-17,u&r,156.0,0.0
2025-03-18,e-grav,305.0,0.0
2025-03-18,e-mtn,540.0,2.0
2025-03-18,e-u&r,31.0,0.0
2025-03-18,gr,1176.0,26.0
2025-03-18,grav,971.0,4.0
2025-03-18,mtn,2411.0,4.0
2025-03-18,rd,1710.0,12.0
2025-03-18,na,121.0,6.0
2025-03-18,u&r,122.0,0.0
2025-03-19,e-grav,314.0,0.0
2025-03-19,e-mtn,425.0,1.0
2025-03-19,e-u&r,54.0,0.0
2025-03-19,gr,1110.0,48.0
2025-03-19,grav,879.0,5.0
2025-03-19,mtn,2063.0,1.0
2025-03-19,rd,1534.0,12.0
2025-03-19,na,111.0,11.0
2025-03-19,u&r,155.0,0.0
2025-03-20,e-grav,282.0,0.0
2025-03-20,e-mtn,425.0,0.0
2025-03-20,e-u&r,54.0,0.0
2025-03-20,gr,1510.0,36.0
2025-03-20,grav,757.0,3.0
2025-03-20,mtn,2168.0,1.0
2025-03-20,rd,1456.0,6.0
2025-03-20,na,132.0,5.0
2025-03-20,u&r,117.0,0.0
2025-03-21,e-grav,203.0,1.0
2025-03-21,e-mtn,437.0,0.0
2025-03-21,e-u&r,53.0,0.0
2025-03-21,gr,1151.0,31.0
2025-03-21,grav,892.0,2.0
2025-03-21,mtn,1982.0,0.0
2025-03-21,rd,1312.0,3.0
2025-03-21,na,141.0,2.0
2025-03-21,u&r,172.0,0.0
2025-03-22,e-grav,228.0,0.0
2025-03-22,e-mtn,369.0,0.0
2025-03-22,e-u&r,69.0,0.0
2025-03-22,gr,1135.0,14.0
2025-03-22,grav,942.0,2.0
2025-03-22,mtn,1950.0,6.0
2025-03-22,rd,1378.0,6.0
2025-03-22,na,167.0,4.0
2025-03-22,u&r,124.0,0.0
2025-03-23,e-grav,267.0,1.0
2025-03-23,e-mtn,515.0,0.0
2025-03-23,e-u&r,67.0,0.0
2025-03-23,gr,1273.0,23.0
2025-03-23,grav,1002.0,6.0
2025-03-23,mtn,2077.0,2.0
2025-03-23,rd,1376.0,7.0
2025-03-23,na,92.0,6.0
2025-03-23,u&r,133.0,0.0
2025-03-24,e-grav,308.0,1.0
2025-03-24,e-mtn,557.0,2.0
2025-03-24,e-u&r,85.0,0.0
2025-03-24,gr,1568.0,29.0
2025-03-24,grav,902.0,3.0
2025-03-24,mtn,2443.0,4.0
2025-03-24,rd,1715.0,8.0
2025-03-24,na,163.0,5.0
2025-03-24,u&r,170.0,0.0
2025-03-25,e-grav,240.0,0.0
2025-03-25,e-mtn,541.0,0.0
2025-03-25,e-u&r,57.0,0.0
2025-03-25,gr,1463.0,32.0
2025-03-25,grav,814.0,12.0
2025-03-25,mtn,2223.0,3.0
2025-03-25,rd,1726.0,7.0
2025-03-25,na,147.0,13.0
2025-03-25,u&r,160.0,0.0
2025-03-26,e-grav,272.0,0.0
2025-03-26,e-mtn,512.0,0.0
2025-03-26,e-u&r,63.0,0.0
2025-03-26,gr,1404.0,53.0
2025-03-26,grav,841.0,5.0
2025-03-26,mtn,2332.0,1.0
2025-03-26,rd,1555.0,12.0
2025-03-26,na,165.0,10.0
2025-03-26,u&r,138.0,0.0
2025-03-27,e-grav,236.0,5.0
2025-03-27,e-mtn,460.0,0.0
2025-03-27,e-u&r,59.0,0.0
2025-03-27,gr,1399.0,47.0
2025-03-27,grav,715.0,2.0
2025-03-27,mtn,2475.0,4.0
2025-03-27,rd,1681.0,5.0
2025-03-27,na,134.0,8.0
2025-03-27,u&r,132.0,0.0
2025-03-28,e-grav,255.0,1.0
2025-03-28,e-mtn,446.0,0.0
2025-03-28,e-u&r,41.0,0.0
2025-03-28,gr,1306.0,33.0
2025-03-28,grav,756.0,3.0
2025-03-28,mtn,1987.0,2.0
2025-03-28,rd,1435.0,10.0
2025-03-28,na,127.0,8.0
2025-03-28,u&r,133.0,0.0
2025-03-29,e-grav,318.0,1.0
2025-03-29,e-mtn,497.0,1.0
2025-03-29,e-u&r,38.0,0.0
2025-03-29,gr,1110.0,34.0
2025-03-29,grav,741.0,3.0
2025-03-29,mtn,1979.0,0.0
2025-03-29,rd,1372.0,7.0
2025-03-29,na,115.0,9.0
2025-03-29,u&r,134.0,0.0
2025-03-30,e-grav,229.0,0.0
2025-03-30,e-mtn,434.0,2.0
2025-03-30,e-u&r,57.0,0.0
2025-03-30,gr,1191.0,34.0
2025-03-30,grav,758.0,4.0
2025-03-30,mtn,2124.0,1.0
2025-03-30,rd,1127.0,7.0
2025-03-30,na,97.0,3.0
2025-03-30,u&r,147.0,0.0
2025-03-31,e-grav,252.0,1.0
2025-03-31,e-mtn,611.0,2.0
2025-03-31,e-u&r,32.0,0.0
2025-03-31,gr,1489.0,46.0
2025-03-31,grav,895.0,5.0
2025-03-31,mtn,2464.0,7.0
2025-03-31,rd,1461.0,11.0
2025-03-31,na,188.0,5.0
2025-03-31,u&r,144.0,0.0
2025-04-01,e-grav,281.0,0.0
2025-04-01,e-mtn,517.0,1.0
2025-04-01,e-u&r,28.0,0.0
2025-04-01,gr,1245.0,15.0
2025-04-01,grav,1079.0,4.0
2025-04-01,mtn,2395.0,2.0
2025-04-01,rd,1390.0,2.0
2025-04-01,na,110.0,4.0
2025-04-01,u&r,132.0,0.0
2025-04-02,e-grav,280.0,0.0
2025-04-02,e-mtn,446.0,3.0
2025-04-02,e-u&r,31.0,0.0
2025-04-02,gr,1297.0,36.0
2025-04-02,grav,834.0,5.0
2025-04-02,mtn,2175.0,4.0
2025-04-02,rd,1404.0,10.0
2025-04-02,na,137.0,10.0
2025-04-02,u&r,110.0,0.0
2025-04-03,e-grav,359.0,0.0
2025-04-03,e-mtn,519.0,0.0
2025-04-03,e-u&r,53.0,0.0
2025-04-03,gr,1245.0,36.0
2025-04-03,grav,870.0,3.0
2025-04-03,mtn,2175.0,3.0
2025-04-03,rd,1631.0,17.0
2025-04-03,na,127.0,4.0
2025-04-03,u&r,114.0,0.0
2025-04-04,e-grav,223.0,2.0
2025-04-04,e-mtn,439.0,0.0
2025-04-04,e-u&r,48.0,0.0
2025-04-04,gr,1213.0,19.0
2025-04-04,grav,879.0,2.0
2025-04-04,mtn,2128.0,4.0
2025-04-04,rd,1939.0,5.0
2025-04-04,na,101.0,4.0
2025-04-04,u&r,112.0,0.0
2025-04-05,e-grav,207.0,1.0
2025-04-05,e-mtn,391.0,1.0
2025-04-05,e-u&r,33.0,0.0
2025-04-05,gr,1103.0,14.0
2025-04-05,grav,804.0,1.0
2025-04-05,mtn,1705.0,1.0
2025-04-05,rd,2123.0,8.0
2025-04-05,na,115.0,0.0
2025-04-05,u&r,112.0,0.0
2025-04-06,e-grav,175.0,0.0
2025-04-06,e-mtn,473.0,0.0
2025-04-06,e-u&r,61.0,0.0
2025-04-06,gr,1370.0,35.0
2025-04-06,grav,1002.0,8.0
2025-04-06,mtn,1966.0,1.0
2025-04-06,rd,1491.0,7.0
2025-04-06,na,118.0,12.0
2025-04-06,u&r,122.0,0.0
2025-04-07,e-grav,233.0,1.0
2025-04-07,e-mtn,601.0,3.0
2025-04-07,e-u&r,45.0,0.0
2025-04-07,gr,1439.0,42.0
2025-04-07,grav,1122.0,9.0
2025-04-07,mtn,2618.0,5.0
2025-04-07,rd,1528.0,7.0
2025-04-07,na,110.0,5.0
2025-04-07,u&r,136.0,0.0
2025-04-08,e-grav,259.0,1.0
2025-04-08,e-mtn,578.0,0.0
2025-04-08,e-u&r,56.0,0.0
2025-04-08,gr,1468.0,34.0
2025-04-08,grav,995.0,7.0
2025-04-08,mtn,2569.0,3.0
2025-04-08,rd,1513.0,4.0
2025-04-08,na,143.0,11.0
2025-04-08,u&r,118.0,0.0
2025-04-09,e-grav,218.0,0.0
2025-04-09,e-mtn,488.0,0.0
2025-04-09,e-u&r,49.0,0.0
2025-04-09,gr,1389.0,42.0
2025-04-09,grav,886.0,4.0
2025-04-09,mtn,2304.0,3.0
2025-04-09,rd,1414.0,15.0
2025-04-09,na,132.0,9.0
2025-04-09,u&r,134.0,0.0
2025-04-10,e-grav,192.0,0.0
2025-04-10,e-mtn,475.0,1.0
2025-04-10,e-u&r,70.0,0.0
2025-04-10,gr,1364.0,27.0
2025-04-10,grav,755.0,3.0
2025-04-10,mtn,2186.0,4.0
2025-04-10,rd,1573.0,10.0
2025-04-10,na,105.0,7.0
2025-04-10,u&r,137.0,0.0
2025-04-11,e-grav,195.0,0.0
2025-04-11,e-mtn,449.0,0.0
2025-04-11,e-u&r,55.0,0.0
2025-04-11,gr,1261.0,39.0
2025-04-11,grav,782.0,4.0
2025-04-11,mtn,1960.0,1.0
2025-04-11,rd,1361.0,11.0
2025-04-11,na,151.0,11.0
2025-04-11,u&r,123.0,0.0
2025-04-12,e-grav,278.0,0.0
2025-04-12,e-mtn,515.0,2.0
2025-04-12,e-u&r,50.0,0.0
2025-04-12,gr,1075.0,22.0
2025-04-12,grav,681.0,4.0
2025-04-12,mtn,2186.0,3.0
2025-04-12,rd,1559.0,5.0
2025-04-12,na,138.0,8.0
2025-04-12,u&r,146.0,0.0
2025-04-13,e-grav,246.0,1.0
2025-04-13,e-mtn,511.0,1.0
2025-04-13,e-u&r,57.0,0.0
2025-04-13,gr,1381.0,28.0
2025-04-13,grav,883.0,1.0
2025-04-13,mtn,2368.0,2.0
2025-04-13,rd,1527.0,8.0
2025-04-13,na,111.0,5.0
2025-04-13,u&r,131.0,0.0
2025-04-14,e-grav,246.0,0.0
2025-04-14,e-mtn,605.0,0.0
2025-04-14,e-u&r,48.0,0.0
2025-04-14,gr,1770.0,48.0
2025-04-14,grav,1033.0,3.0
2025-04-14,mtn,2604.0,1.0
2025-04-14,rd,1791.0,7.0
2025-04-14,na,148.0,5.0
2025-04-14,u&r,149.0,0.0
2025-04-15,e-grav,224.0,0.0
2025-04-15,e-mtn,551.0,0.0
2025-04-15,e-u&r,48.0,0.0
2025-04-15,gr,1358.0,38.0
2025-04-15,grav,868.0,6.0
2025-04-15,mtn,2533.0,1.0
2025-04-15,rd,1574.0,13.0
2025-04-15,na,172.0,3.0
2025-04-15,u&r,154.0,0.0
2025-04-16,e-grav,254.0,0.0
2025-04-16,e-mtn,474.0,0.0
2025-04-16,e-u&r,50.0,0.0
2025-04-16,gr,1551.0,45.0
2025-04-16,grav,870.0,6.0
2025-04-16,mtn,2537.0,0.0
2025-04-16,rd,1654.0,10.0
2025-04-16,na,146.0,12.0
2025-04-16,u&r,189.0,1.0
2025-04-17,e-grav,211.0,0.0
2025-04-17,e-mtn,646.0,3.0
2025-04-17,e-u&r,73.0,0.0
2025-04-17,gr,1568.0,25.0
2025-04-17,grav,820.0,10.0
2025-04-17,mtn,2490.0,3.0
2025-04-17,rd,622.0,7.0
2025-04-17,na,147.0,2.0
2025-04-17,u&r,146.0,0.0
2025-04-18,e-grav,207.0,0.0
2025-04-18,e-mtn,523.0,1.0
2025-04-18,e-u&r,65.0,0.0
2025-04-18,gr,1292.0,24.0
2025-04-18,grav,812.0,4.0
2025-04-18,mtn,2303.0,3.0
2025-04-18,rd,1666.0,6.0
2025-04-18,na,139.0,6.0
2025-04-18,u&r,168.0,0.0
2025-04-19,e-grav,190.0,1.0
2025-04-19,e-mtn,510.0,0.0
2025-04-19,e-u&r,55.0,0.0
2025-04-19,gr,1188.0,33.0
2025-04-19,grav,802.0,3.0
2025-04-19,mtn,2098.0,2.0
2025-04-19,rd,1347.0,8.0
2025-04-19,na,93.0,8.0
2025-04-19,u&r,128.0,0.0
2025-04-20,e-grav,173.0,0.0
2025-04-20,e-mtn,587.0,1.0
2025-04-20,e-u&r,19.0,0.0
2025-04-20,gr,1205.0,20.0
2025-04-20,grav,871.0,4.0
2025-04-20,mtn,2468.0,3.0
2025-04-20,rd,1619.0,5.0
2025-04-20,na,122.0,1.0
2025-04-20,u&r,182.0,0.0
2025-04-21,e-grav,227.0,0.0
2025-04-21,e-mtn,593.0,0.0
2025-04-21,e-u&r,68.0,0.0
2025-04-21,gr,1548.0,26.0
2025-04-21,grav,962.0,3.0
2025-04-21,mtn,2819.0,1.0
2025-04-21,rd,889.0,10.0
2025-04-21,na,170.0,7.0
2025-04-21,u&r,169.0,0.0
2025-04-22,e-grav,214.0,0.0
2025-04-22,e-mtn,532.0,2.0
2025-04-22,e-u&r,44.0,0.0
2025-04-22,gr,1536.0,31.0
2025-04-22,grav,889.0,5.0
2025-04-22,mtn,2494.0,2.0
2025-04-22,rd,848.0,11.0
2025-04-22,na,162.0,5.0
2025-04-22,u&r,123.0,0.0
2025-04-23,e-grav,252.0,0.0
2025-04-23,e-mtn,643.0,1.0
2025-04-23,e-u&r,58.0,0.0
2025-04-23,gr,1517.0,33.0
2025-04-23,grav,940.0,7.0
2025-04-23,mtn,2303.0,9.0
2025-04-23,rd,909.0,6.0
2025-04-23,na,181.0,5.0
2025-04-23,u&r,143.0,0.0
2025-04-24,e-grav,240.0,0.0
2025-04-24,e-mtn,532.0,0.0
2025-04-24,e-u&r,61.0,0.0
2025-04-24,gr,1384.0,18.0
2025-04-24,grav,860.0,2.0
2025-04-24,mtn,2264.0,2.0
2025-04-24,rd,897.0,8.0
2025-04-24,na,184.0,4.0
2025-04-24,u&r,89.0,0.0
2025-04-25,e-grav,207.0,0.0
2025-04-25,e-mtn,524.0,1.0
2025-04-25,e-u&r,60.0,0.0
2025-04-25,gr,1457.0,33.0
2025-04-25,grav,920.0,4.0
2025-04-25,mtn,3091.0,4.0
2025-04-25,rd,1713.0,5.0
2025-04-25,na,113.0,2.0
2025-04-25,u&r,143.0,0.0
2025-04-26,e-grav,173.0,0.0
2025-04-26,e-mtn,474.0,0.0
2025-04-26,e-u&r,33.0,0.0
2025-04-26,gr,1200.0,22.0
2025-04-26,grav,651.0,8.0
2025-04-26,mtn,2655.0,7.0
2025-04-26,rd,1473.0,5.0
2025-04-26,na,64.0,3.0
2025-04-26,u&r,114.0,0.0
2025-04-27,e-grav,257.0,1.0
2025-04-27,e-mtn,515.0,0.0
2025-04-27,e-u&r,74.0,0.0
2025-04-27,gr,1184.0,36.0
2025-04-27,grav,783.0,3.0
2025-04-27,mtn,2803.0,4.0
2025-04-27,rd,1348.0,13.0
2025-04-27,na,99.0,2.0
2025-04-27,u&r,132.0,0.0
2025-04-28,e-grav,270.0,0.0
2025-04-28,e-mtn,624.0,0.0
2025-04-28,e-u&r,63.0,0.0
2025-04-28,gr,1656.0,39.0
2025-04-28,grav,992.0,5.0
2025-04-28,mtn,2176.0,2.0
2025-04-28,rd,1012.0,7.0
2025-04-28,na,124.0,1.0
2025-04-28,u&r,164.0,0.0
2025-04-29,e-grav,244.0,0.0
2025-04-29,e-mtn,539.0,1.0
2025-04-29,e-u&r,74.0,0.0
2025-04-29,gr,1681.0,39.0
2025-04-29,grav,999.0,3.0
2025-04-29,mtn,3034.0,5.0
2025-04-29,rd,933.0,10.0
2025-04-29,na,146.0,3.0
2025-04-29,u&r,120.0,0.0
2025-04-30,e-grav,220.0,0.0
2025-04-30,e-mtn,651.0,2.0
2025-04-30,e-u&r,65.0,0.0
2025-04-30,gr,1659.0,71.0
2025-04-30,grav,838.0,6.0
2025-04-30,mtn,2811.0,5.0
2025-04-30,rd,1789.0,8.0
2025-04-30,na,130.0,7.0
2025-04-30,u&r,100.0,0.0
2025-05-01,e-grav,190.0,0.0
2025-05-01,e-mtn,548.0,2.0
2025-05-01,e-u&r,60.0,0.0
2025-05-01,gr,1607.0,40.0
2025-05-01,grav,870.0,2.0
2025-05-01,mtn,2541.0,2.0
2025-05-01,rd,1760.0,18.0
2025-05-01,na,128.0,4.0
2025-05-01,u&r,92.0,0.0
2025-05-02,e-grav,206.0,0.0
2025-05-02,e-mtn,486.0,0.0
2025-05-02,e-u&r,58.0,0.0
2025-05-02,gr,1586.0,53.0
2025-05-02,grav,1066.0,3.0
2025-05-02,mtn,2696.0,2.0
2025-05-02,rd,1810.0,12.0
2025-05-02,na,135.0,1.0
2025-05-02,u&r,96.0,1.0
2025-05-03,e-grav,261.0,0.0
2025-05-03,e-mtn,520.0,0.0
2025-05-03,e-u&r,49.0,0.0
2025-05-03,gr,1288.0,43.0
2025-05-03,grav,865.0,6.0
2025-05-03,mtn,2289.0,3.0
2025-05-03,rd,1433.0,10.0
2025-05-03,na,92.0,3.0
2025-05-03,u&r,68.0,0.0
2025-05-04,e-grav,291.0,1.0
2025-05-04,e-mtn,575.0,1.0
2025-05-04,e-u&r,48.0,0.0
2025-05-04,gr,1495.0,32.0
2025-05-04,grav,1005.0,4.0
2025-05-04,mtn,2548.0,3.0
2025-05-04,rd,1577.0,9.0
2025-05-04,na,113.0,2.0
2025-05-04,u&r,74.0,0.0
2025-05-09,e-grav,277.0,0.0
2025-05-09,e-mtn,538.0,0.0
2025-05-09,e-u&r,40.0,0.0
2025-05-09,gr,1613.0,42.0
2025-05-09,grav,951.0,8.0
2025-05-09,mtn,2994.0,3.0
2025-05-09,rd,1778.0,8.0
2025-05-09,na,117.0,3.0
2025-05-09,u&r,54.0,0.0
2025-05-10,e-grav,267.0,0.0
2025-05-10,e-mtn,425.0,0.0
2025-05-10,e-u&r,55.0,0.0
2025-05-10,gr,1304.0,17.0
2025-05-10,grav,682.0,4.0
2025-05-10,mtn,2338.0,4.0
2025-05-10,rd,1572.0,6.0
2025-05-10,na,98.0,1.0
2025-05-10,u&r,57.0,0.0
2025-05-11,e-grav,243.0,0.0
2025-05-11,e-mtn,455.0,0.0
2025-05-11,e-u&r,72.0,0.0
2025-05-11,gr,1522.0,33.0
2025-05-11,grav,817.0,5.0
2025-05-11,mtn,2652.0,2.0
2025-05-11,rd,1744.0,11.0
2025-05-11,na,123.0,3.0
2025-05-11,u&r,62.0,0.0
2025-05-12,e-grav,332.0,0.0
2025-05-12,e-mtn,773.0,1.0
2025-05-12,e-u&r,60.0,0.0
2025-05-12,gr,1922.0,45.0
2025-05-12,grav,1520.0,11.0
2025-05-12,mtn,3540.0,5.0
2025-05-12,rd,1968.0,11.0
2025-05-12,na,145.0,4.0
2025-05-12,u&r,92.0,0.0
2025-05-13,e-grav,344.0,0.0
2025-05-13,e-mtn,690.0,1.0
2025-05-13,e-u&r,91.0,0.0
2025-05-13,gr,1782.0,27.0
